filename,gpu_id,width,height,total_ms,kernel_ms,h2d_ms,d2h_ms,io_ms
cat_1000x600 (Copy 1691).jpg,0,1000,600,155.483,0.19968,0.251104,0.405344,136.549
cat_1000x600 (Copy 1066).jpg,0,1000,600,170.765,0.205728,0.197312,0.537696,151.69
cat_1000x600 (Copy 1053).jpg,1,1000,600,235.663,0.20064,0.13296,0.382272,216.924
cat_1000x600 (Copy 540).jpg,1,1000,600,176.024,0.198656,0.099008,0.378176,157.171
cat_1000x600 (Copy 1800).jpg,0,1000,600,189.352,0.206848,0.261024,0.426176,170.494
cat_1000x600 (Copy 1717).jpg,1,1000,600,134.937,0.196416,0.114912,0.361472,116.198
cat_1000x600 (Copy 1284).jpg,0,1000,600,183.598,0.2048,0.190912,0.497088,164.611
cat_1000x600 (Copy 375).jpg,0,1000,600,152.438,0.201728,0.197152,0.534304,133.103
cat_1000x600 (Copy 642).jpg,1,1000,600,166.472,0.197632,0.143456,0.499232,147.619
cat_1000x600 (Copy 1754).jpg,0,1000,600,149.882,0.199648,0.25168,0.449984,130.842
cat_1000x600 (Copy 92).jpg,1,1000,600,172.278,0.195584,0.114528,0.360736,153.737
cat_1000x600 (Copy 938).jpg,0,1000,600,137.142,0.19968,0.191072,0.528288,117.959
cat_1000x600 (Copy 1540).jpg,1,1000,600,196.576,0.191488,0.151744,0.522304,177.654
cat_1000x600 (Copy 803).jpg,0,1000,600,181.01,0.198656,0.242496,0.406912,162.098
cat_1000x600 (Copy 1203).jpg,1,1000,600,245.169,0.196608,0.124352,0.36192,226.556
cat_1000x600 (Copy 555).jpg,1,1000,600,141.117,0.199904,0.151808,0.461984,122.001
cat_1000x600 (Copy 54).jpg,0,1000,600,163.968,0.207872,0.206592,0.52832,144.886
cat_1000x600 (Copy 1097).jpg,1,1000,600,144.262,0.194848,0.105696,0.37392,125.471
cat_1000x600 (Copy 468).jpg,0,1000,600,158.359,0.201728,0.242464,0.409664,139.552
cat_1000x600 (Copy 414).jpg,1,1000,600,157.156,0.195584,0.10528,0.358752,138.552
cat_1000x600 (Copy 1838).jpg,0,1000,600,157.475,0.201728,0.251776,0.40864,138.734
cat_1000x600 (Copy 1938).jpg,0,1000,600,126.609,0.1976,0.269472,0.417952,107.884
cat_1000x600 (Copy 1890).jpg,1,1000,600,140.404,0.191488,0.098592,0.399264,121.691
cat_1000x600 (Copy 742).jpg,1,1000,600,177.155,0.19456,0.133312,0.36976,158.398
cat_1000x600 (Copy 1783).jpg,0,1000,600,233.277,0.203776,0.260768,0.437696,214.388
cat_1000x600 (Copy 138).jpg,1,1000,600,142.344,0.193536,0.13344,0.395232,123.534
cat_1000x600 (Copy 1777).jpg,0,1000,600,164.27,0.2048,0.260896,0.405248,145.29
cat_1000x600 (Copy 1175).jpg,1,1000,600,134.906,0.197696,0.125184,0.384064,116.181
cat_1000x600 (Copy 438).jpg,0,1000,600,158.516,0.206848,0.242592,0.413408,139.608
cat_1000x600 (Copy 1638).jpg,1,1000,600,128.174,0.1904,0.133664,0.44816,109.276
cat_1000x600 (Copy 405).jpg,0,1000,600,157.036,0.19968,0.197344,0.429504,138.012
cat_1000x600 (Copy 765).jpg,1,1000,600,126.621,0.196608,0.105888,0.360928,107.827
cat_1000x600 (Copy 266).jpg,0,1000,600,148.14,0.203776,0.251808,0.441664,129.14
cat_1000x600 (Copy 283).jpg,0,1000,600,130.125,0.204736,0.197632,0.539584,110.965
cat_1000x600 (Copy 100).jpg,1,1000,600,150.155,0.200704,0.15168,0.47296,131.186
cat_1000x600 (Copy 740).jpg,0,1000,600,128.733,0.198656,0.206496,0.553216,109.52
cat_1000x600 (Copy 485).jpg,1,1000,600,142.726,0.190752,0.114784,0.358688,124.009
cat_1000x600 (Copy 1565).jpg,1,1000,600,149.983,0.199616,0.133312,0.363264,131.2
cat_1000x600 (Copy 1392).jpg,0,1000,600,163.776,0.212992,0.24176,0.411296,144.996
cat_1000x600 (Copy 1164).jpg,1,1000,600,154.886,0.191456,0.124064,0.383744,136.161
cat_1000x600 (Copy 443).jpg,0,1000,600,183.688,0.19968,0.26032,0.412128,164.818
cat_1000x600 (Copy 1058).jpg,1,1000,600,143.866,0.193536,0.124096,0.390624,125.134
cat_1000x600 (Copy 154).jpg,0,1000,600,366.821,0.2048,0.242432,0.423808,348.016
cat_1000x600 (Copy 1294).jpg,1,1000,600,131.147,0.199584,0.179776,0.6688,111.679
cat_1000x600 (Copy 1499).jpg,0,1000,600,155.819,0.207872,0.261632,0.572512,136.335
cat_1000x600 (Copy 8).jpg,0,1000,600,125.162,0.205824,0.242816,0.404736,106.491
cat_1000x600 (Copy 39).jpg,1,1000,600,139.977,0.196608,0.124896,0.376032,121.223
cat_1000x600 (Copy 371).jpg,0,1000,600,126.038,0.204032,0.206176,0.578944,107.148
cat_1000x600 (Copy 172).jpg,1,1000,600,167.132,0.197536,0.151808,0.480608,148.116
cat_1000x600 (Copy 1910).jpg,0,1000,600,159.549,0.205824,0.260896,0.407808,140.727
cat_1000x600 (Copy 143).jpg,1,1000,600,232.541,0.197632,0.133184,0.385856,213.955
cat_1000x600 (Copy 1235).jpg,0,1000,600,161.759,0.205824,0.205824,0.404416,142.99
cat_1000x600 (Copy 793).jpg,1,1000,600,289.063,0.198656,0.133152,0.430048,270.288
cat_1000x600 (Copy 187).jpg,1,1000,600,137.178,0.189408,0.12464,0.379936,118.555
cat_1000x600 (Copy 745).jpg,0,1000,600,166.755,0.198464,0.241856,0.408992,147.907
cat_1000x600 (Copy 116).jpg,0,1000,600,133.368,0.202752,0.260032,0.422688,114.685
cat_1000x600 (Copy 845).jpg,1,1000,600,175.675,0.197632,0.133248,0.361472,156.747
cat_1000x600 (Copy 1676).jpg,1,1000,600,127.584,0.197632,0.142976,0.507904,108.428
cat_1000x600 (Copy 557).jpg,0,1000,600,188.992,0.205824,0.251648,0.538976,170.032
cat_1000x600 (Copy 26).jpg,1,1000,600,136.269,0.190688,0.13328,0.362592,117.484
cat_1000x600 (Copy 1598).jpg,0,1000,600,183.67,0.19968,0.250784,0.403616,164.966
cat_1000x600 (Copy 761).jpg,1,1000,600,132.567,0.19536,0.133504,0.372832,113.782
cat_1000x600 (Copy 657).jpg,0,1000,600,232.305,0.205632,0.233216,0.42192,213.448
cat_1000x600 (Copy 1254).jpg,0,1000,600,168.633,0.204064,0.242624,0.404096,149.906
cat_1000x600 (Copy 447).jpg,1,1000,600,197.431,0.197632,0.133248,0.369312,178.865
cat_1000x600 (Copy 1451).jpg,1,1000,600,145.874,0.199456,0.161056,0.598656,126.462
cat_1000x600 (Copy 1991).jpg,0,1000,600,160.704,0.206848,0.25168,0.643872,141.259
cat_1000x600 (Copy 1329).jpg,1,1000,600,134.489,0.1984,0.133408,0.356864,116.002
cat_1000x600 (Copy 1199).jpg,0,1000,600,155.939,0.203776,0.233376,0.402112,137.143
cat_1000x600 (Copy 130).jpg,1,1000,600,124.149,0.198656,0.13328,0.37008,105.455
cat_1000x600 (Copy 1463).jpg,0,1000,600,148.691,0.206656,0.242496,0.411488,130.027
cat_1000x600 (Copy 1161).jpg,1,1000,600,133.393,0.2048,0.105408,0.367712,114.254
cat_1000x600 (Copy 1433).jpg,0,1000,600,175.384,0.2048,0.197216,0.54,156.324
cat_1000x600 (Copy 1382).jpg,1,1000,600,140.761,0.19328,0.15184,0.482816,121.93
cat_1000x600 (Copy 1862).jpg,0,1000,600,164.38,0.202752,0.206144,0.555712,145.162
cat_1000x600 (Copy 917).jpg,1,1000,600,160.963,0.194816,0.12432,0.362688,142.208
cat_1000x600 (Copy 1366).jpg,0,1000,600,192.129,0.2048,0.242528,0.40544,173.329
cat_1000x600 (Copy 1815).jpg,1,1000,600,131.415,0.192384,0.152128,0.471904,112.431
cat_1000x600 (Copy 985).jpg,0,1000,600,156.336,0.200704,0.233856,0.524352,137.311
cat_1000x600 (Copy 1548).jpg,0,1000,600,160.559,0.207648,0.197824,0.64304,141.518
cat_1000x600 (Copy).jpg,1,1000,600,412.913,0.197632,0.15168,0.476256,393.852
cat_1000x600 (Copy 733).jpg,0,1000,600,180.93,0.207872,0.270112,0.546368,161.846
cat_1000x600 (Copy 1386).jpg,1,1000,600,237.454,0.1936,0.151808,0.504736,218.297
cat_1000x600 (Copy 105).jpg,1,1000,600,166.761,0.1976,0.175936,0.3792,147.991
cat_1000x600 (Copy 1500).jpg,0,1000,600,462.54,0.209696,0.206432,0.571264,443.312
cat_1000x600 (Copy 861).jpg,0,1000,600,153.07,0.199584,0.233248,0.402432,134.244
cat_1000x600 (Copy 481).jpg,1,1000,600,153.458,0.191488,0.159392,0.376128,134.95
cat_1000x600 (Copy 1897).jpg,1,1000,600,133.743,0.196608,0.09888,0.361216,115.089
cat_1000x600 (Copy 1589).jpg,0,1000,600,147.452,0.205824,0.251808,0.412704,128.679
cat_1000x600 (Copy 1690).jpg,1,1000,600,136.341,0.19456,0.1056,0.358048,117.786
cat_1000x600 (Copy 1779).jpg,0,1000,600,181.476,0.204736,0.251648,0.422816,162.638
cat_1000x600 (Copy 1317).jpg,0,1000,600,131.662,0.202688,0.242592,0.406208,112.929
cat_1000x600 (Copy 1322).jpg,1,1000,600,154.014,0.196608,0.124096,0.399776,135.242
cat_1000x600 (Copy 778).jpg,0,1000,600,145.745,0.203776,0.270688,0.414528,126.885
cat_1000x600 (Copy 552).jpg,1,1000,600,438.221,0.196608,0.124096,0.38928,419.377
cat_1000x600 (Copy 419).jpg,0,1000,600,157.843,0.206848,0.251808,0.417888,138.621
cat_1000x600 (Copy 180).jpg,1,1000,600,214.772,0.197632,0.124544,0.376384,196.272
cat_1000x600 (Copy 685).jpg,1,1000,600,151.022,0.191488,0.15216,0.4832,132.224
cat_1000x600 (Copy 128).jpg,0,1000,600,269.215,0.198496,0.20704,0.555008,249.986
cat_1000x600 (Copy 1428).jpg,0,1000,600,172.415,0.205824,0.251808,0.412608,153.448
cat_1000x600 (Copy 828).jpg,1,1000,600,237.554,0.196608,0.123968,0.368448,218.94
cat_1000x600 (Copy 503).jpg,0,1000,600,167.433,0.202784,0.260288,0.549248,148.291
cat_1000x600 (Copy 1747).jpg,1,1000,600,231.051,0.198624,0.152288,0.482144,212.237
cat_1000x600 (Copy 493).jpg,1,1000,600,136.065,0.200704,0.161088,0.507744,116.986
cat_1000x600 (Copy 827).jpg,0,1000,600,153.618,0.207872,0.190688,0.596,134.728
cat_1000x600 (Copy 1252).jpg,1,1000,600,161.438,0.191424,0.124224,0.377632,142.823
cat_1000x600 (Copy 166).jpg,0,1000,600,200.503,0.198656,0.25168,0.408704,181.827
cat_1000x600 (Copy 1437).jpg,1,1000,600,155.478,0.192512,0.152448,0.478752,136.427
cat_1000x600 (Copy 61).jpg,0,1000,600,210.719,0.19968,0.233376,0.399584,192.03
cat_1000x600 (Copy 853).jpg,0,1000,600,226.121,0.199936,0.20608,0.414304,207.281
cat_1000x600 (Copy 1486).jpg,1,1000,600,287.611,0.193536,0.142656,0.481344,268.167
cat_1000x600 (Copy 1413).jpg,1,1000,600,136.814,0.197472,0.133376,0.362016,117.959
cat_1000x600 (Copy 1273).jpg,0,1000,600,159.16,0.20768,0.251808,0.40336,140.125
cat_1000x600 (Copy 1355).jpg,0,1000,600,138.283,0.205824,0.206656,0.538272,119.062
cat_1000x600 (Copy 484).jpg,1,1000,600,156.362,0.196608,0.115008,0.477632,137.549
cat_1000x600 (Copy 62).jpg,1,1000,600,212.371,0.198656,0.14352,0.371392,193.358
cat_1000x600 (Copy 1102).jpg,0,1000,600,303.205,0.204768,0.25184,0.411872,284.168
cat_1000x600 (Copy 1376).jpg,1,1000,600,141.758,0.198464,0.114624,0.498816,122.785
cat_1000x600 (Copy 652).jpg,0,1000,600,162.078,0.206848,0.270144,0.553088,143.109
cat_1000x600 (Copy 1447).jpg,0,1000,600,163.99,0.200928,0.269184,0.425088,145.195
cat_1000x600 (Copy 731).jpg,1,1000,600,175.952,0.196608,0.133376,0.371616,157.163
cat_1000x600 (Copy 1573).jpg,0,1000,600,124.847,0.203776,0.251552,0.420064,106.183
cat_1000x600 (Copy 1639).jpg,1,1000,600,166.602,0.193536,0.133408,0.381984,148.039
cat_1000x600 (Copy 1612).jpg,1,1000,600,165.394,0.193536,0.105696,0.360288,146.653
cat_1000x600 (Copy 1887).jpg,0,1000,600,332.189,0.197696,0.269216,0.449824,313.373
cat_1000x600 (Copy 1084).jpg,0,1000,600,143.681,0.205824,0.242464,0.415296,124.941
cat_1000x600 (Copy 1542).jpg,1,1000,600,165.02,0.191744,0.105728,0.370784,146.401
cat_1000x600 (Copy 1680).jpg,0,1000,600,152.337,0.204544,0.251808,0.420192,133.383
cat_1000x600 (Copy 231).jpg,1,1000,600,231.781,0.194432,0.133408,0.371072,213.003
cat_1000x600 (Copy 1112).jpg,1,1000,600,153.883,0.19456,0.124064,0.390912,135.032
cat_1000x600 (Copy 896).jpg,0,1000,600,166.874,0.203776,0.197248,0.419744,148.115
cat_1000x600 (Copy 1162).jpg,1,1000,600,168.257,0.191488,0.133472,0.3848,149.411
cat_1000x600 (Copy 1136).jpg,0,1000,600,223.681,0.200704,0.25184,0.413824,204.95
cat_1000x600 (Copy 91).jpg,1,1000,600,135.996,0.18944,0.151872,0.484576,117.002
cat_1000x600 (Copy 1446).jpg,0,1000,600,149.612,0.200704,0.25168,0.591456,130.659
cat_1000x600 (Copy 284).jpg,1,1000,600,168.478,0.192512,0.151808,0.489408,149.396
cat_1000x600 (Copy 1210).jpg,0,1000,600,223.485,0.199456,0.261344,0.413344,204.602
cat_1000x600 (Copy 1841).jpg,0,1000,600,147.075,0.203712,0.233248,0.412288,128.345
cat_1000x600 (Copy 3).jpg,1,1000,600,209.033,0.196608,0.10624,0.381984,190.354
cat_1000x600 (Copy 983).jpg,1,1000,600,141.388,0.191488,0.151232,0.3584,122.653
cat_1000x600 (Copy 1189).jpg,0,1000,600,162.425,0.197632,0.491456,0.418752,143.443
cat_1000x600 (Copy 42).jpg,0,1000,600,161.786,0.208896,0.260544,0.548352,142.525
cat_1000x600 (Copy 924).jpg,1,1000,600,226.629,0.200736,0.151712,0.476928,207.563
cat_1000x600 (Copy 876).jpg,0,1000,600,127.032,0.20672,0.261088,0.419712,108.121
cat_1000x600 (Copy 1609).jpg,1,1000,600,128.25,0.195584,0.124704,0.367584,109.605
cat_1000x600 (Copy 1422).jpg,1,1000,600,136.813,0.191488,0.133312,0.390016,117.896
cat_1000x600 (Copy 1237).jpg,0,1000,600,159.876,0.201728,0.242432,0.399872,141.118
cat_1000x600 (Copy 1903).jpg,1,1000,600,154.463,0.200672,0.152448,0.480384,135.171
cat_1000x600 (Copy 1410).jpg,0,1000,600,173.993,0.2048,0.206016,0.538208,154.86
cat_1000x600 (Copy 70).jpg,0,1000,600,177.847,0.203776,0.27024,0.425248,158.89
cat_1000x600 (Copy 1868).jpg,1,1000,600,313.956,0.197632,0.124416,0.3816,295.371
cat_1000x600 (Copy 1738).jpg,1,1000,600,143.979,0.198656,0.09904,0.391232,125.401
cat_1000x600 (Copy 193).jpg,0,1000,600,271.978,0.205024,0.27024,0.401824,253.269
cat_1000x600 (Copy 1046).jpg,0,1000,600,133.126,0.201536,0.25136,0.420256,114.393
cat_1000x600 (Copy 1068).jpg,1,1000,600,137.782,0.19248,0.13328,0.391904,118.879
cat_1000x600 (Copy 1635).jpg,0,1000,600,125.785,0.20784,0.250784,0.409216,106.704
cat_1000x600 (Copy 908).jpg,1,1000,600,158.297,0.19968,0.133248,0.361312,139.788
cat_1000x600 (Copy 1233).jpg,0,1000,600,160.192,0.202752,0.260544,0.465696,141.026
cat_1000x600 (Copy 1628).jpg,1,1000,600,224.995,0.199584,0.09888,0.426272,206.097
cat_1000x600 (Copy 1406).jpg,0,1000,600,169.474,0.19968,0.206784,0.448096,150.367
cat_1000x600 (Copy 462).jpg,1,1000,600,203.866,0.1904,0.1056,0.41568,185
cat_1000x600 (Copy 885).jpg,1,1000,600,130.116,0.197632,0.124384,0.37104,111.46
cat_1000x600 (Copy 1780).jpg,0,1000,600,167.792,0.206848,0.251808,0.412256,148.961
cat_1000x600 (Copy 32).jpg,1,1000,600,133.874,0.196608,0.179936,0.498272,114.536
cat_1000x600 (Copy 1865).jpg,0,1000,600,156.627,0.208896,0.242912,0.630208,137.106
cat_1000x600 (Copy 1411).jpg,0,1000,600,178.826,0.202752,0.242496,0.413536,159.893
cat_1000x600 (Copy 68).jpg,1,1000,600,217.724,0.198496,0.133376,0.370336,199.217
cat_1000x600 (Copy 1014).jpg,1,1000,600,159.553,0.198656,0.16976,0.366912,140.826
cat_1000x600 (Copy 292).jpg,0,1000,600,205.874,0.206848,0.233344,0.399648,187.196
cat_1000x600 (Copy 1885).jpg,0,1000,600,132.204,0.203712,0.251648,0.417472,113.434
cat_1000x600 (Copy 1602).jpg,1,1000,600,170.462,0.194464,0.133824,0.384064,151.727
cat_1000x600 (Copy 1224).jpg,1,1000,600,130.05,0.195584,0.123744,0.404992,111.248
cat_1000x600 (Copy 281).jpg,0,1000,600,145.648,0.203776,0.260992,0.420544,126.852
cat_1000x600 (Copy 135).jpg,1,1000,600,132.405,0.198656,0.151808,0.487008,113.242
cat_1000x600 (Copy 1981).jpg,0,1000,600,154.232,0.206848,0.206432,0.551968,135.132
cat_1000x600 (Copy 442).jpg,0,1000,600,144.039,0.21296,0.242464,0.4264,124.975
cat_1000x600 (Copy 423).jpg,1,1000,600,169.65,0.203008,0.133408,0.372,150.727
cat_1000x600 (Copy 1939).jpg,0,1000,600,130.623,0.203776,0.260864,0.431648,111.58
cat_1000x600 (Copy 122).jpg,1,1000,600,172.656,0.196608,0.124192,0.381856,153.763
cat_1000x600 (Copy 101).jpg,1,1000,600,144.283,0.198624,0.133472,0.366592,125.601
cat_1000x600 (Copy 1051).jpg,0,1000,600,327.757,0.205792,0.242592,0.40528,308.529
cat_1000x600 (Copy 505).jpg,1,1000,600,157.036,0.20048,0.151872,0.469408,138.09
cat_1000x600 (Copy 884).jpg,0,1000,600,193.092,0.208864,0.197248,0.408672,174.215
cat_1000x600 (Copy 1789).jpg,1,1000,600,155.709,0.190464,0.133088,0.367744,136.869
cat_1000x600 (Copy 870).jpg,0,1000,600,180.934,0.206848,0.206272,0.411264,162.135
cat_1000x600 (Copy 1813).jpg,0,1000,600,128.855,0.207872,0.197376,0.437696,109.881
cat_1000x600 (Copy 113).jpg,1,1000,600,134.055,0.191488,0.1424,0.510848,115.038
cat_1000x600 (Copy 682).jpg,1,1000,600,137.085,0.200704,0.185824,0.4888,117.886
cat_1000x600 (Copy 549).jpg,0,1000,600,158.759,0.205824,0.19776,0.545664,139.564
cat_1000x600 (Copy 339).jpg,1,1000,600,134.288,0.196608,0.124032,0.378272,115.613
cat_1000x600 (Copy 37).jpg,0,1000,600,427.384,0.202752,0.25136,0.424256,408.36
cat_1000x600 (Copy 12).jpg,1,1000,600,172.304,0.198656,0.124064,0.37568,153.591
cat_1000x600 (Copy 1153).jpg,0,1000,600,239.95,0.206848,0.205856,0.404384,221.294
cat_1000x600 (Copy 1732).jpg,1,1000,600,132.277,0.189408,0.12464,0.38672,113.607
cat_1000x600 (Copy 1967).jpg,0,1000,600,140.333,0.198656,0.27008,0.414784,121.546
cat_1000x600 (Copy 1065).jpg,0,1000,600,132.398,0.20992,0.197088,0.532896,113.029
cat_1000x600 (Copy 1029).jpg,1,1000,600,152.345,0.197632,0.105984,0.49856,133.228
cat_1000x600 (Copy 214).jpg,0,1000,600,130.053,0.207616,0.196864,0.546432,110.614
cat_1000x600 (Copy 1631).jpg,1,1000,600,161.246,0.198656,0.11536,0.484192,142.248
cat_1000x600 (Copy 892).jpg,0,1000,600,134.26,0.20576,0.251808,0.431808,115.241
cat_1000x600 (Copy 1760).jpg,1,1000,600,154.728,0.193536,0.140896,0.367648,135.879
cat_1000x600 (Copy 912).jpg,0,1000,600,144.418,0.207872,0.197472,0.554528,125.278
cat_1000x600 (Copy 855).jpg,1,1000,600,320.648,0.198656,0.143104,0.480896,301.75
cat_1000x600 (Copy 1110).jpg,1,1000,600,132.119,0.19968,0.143648,0.500672,113.093
cat_1000x600 (Copy 1994).jpg,0,1000,600,146.448,0.206848,0.35248,0.419296,127.572
cat_1000x600 (Copy 1485).jpg,1,1000,600,142.322,0.195584,0.123968,0.383456,123.643
cat_1000x600 (Copy 629).jpg,0,1000,600,164.704,0.203776,0.25168,0.404576,145.916
cat_1000x600 (Copy 1510).jpg,0,1000,600,133.804,0.198656,0.242944,0.411008,115.103
cat_1000x600 (Copy 421).jpg,1,1000,600,285.261,0.19264,0.124064,0.370368,266.401
cat_1000x600 (Copy 993).jpg,1,1000,600,131.932,0.198656,0.12432,0.36288,113.416
cat_1000x600 (Copy 372).jpg,0,1000,600,165.2,0.206848,0.279328,0.429056,146.168
cat_1000x600 (Copy 1432).jpg,1,1000,600,141.496,0.196608,0.142496,0.379296,122.823
cat_1000x600 (Copy 330).jpg,0,1000,600,162.992,0.207872,0.242592,0.417856,144.175
cat_1000x600 (Copy 1707).jpg,0,1000,600,133.797,0.205824,0.251648,0.41664,114.974
cat_1000x600 (Copy 672).jpg,1,1000,600,158.678,0.199488,0.10624,0.386688,140.147
cat_1000x600 (Copy 1529).jpg,1,1000,600,133.284,0.192512,0.124,0.3744,114.763
cat_1000x600 (Copy 1142).jpg,0,1000,600,169.187,0.198688,0.261632,0.423136,149.936
cat_1000x600 (Copy 1523).jpg,1,1000,600,131.127,0.200704,0.15184,0.479392,112.087
cat_1000x600 (Copy 1405).jpg,0,1000,600,156.732,0.206624,0.279328,0.536192,137.709
cat_1000x600 (Copy 1987).jpg,0,1000,600,135.701,0.204672,0.242592,0.400928,116.593
cat_1000x600 (Copy 488).jpg,1,1000,600,191.363,0.1984,0.142144,0.369728,172.725
cat_1000x600 (Copy 900).jpg,1,1000,600,156.255,0.198656,0.1056,0.381536,137.402
cat_1000x600 (Copy 1934).jpg,0,1000,600,220.153,0.207776,0.260896,0.432192,201.202
cat_1000x600 (Copy 1215).jpg,1,1000,600,132.01,0.203712,0.142816,0.480128,112.424
cat_1000x600 (Copy 1462).jpg,0,1000,600,149.364,0.216064,0.197152,0.533984,130.378
cat_1000x600 (Copy 1697).jpg,1,1000,600,134.745,0.201728,0.151808,0.460896,115.78
cat_1000x600 (Copy 1351).jpg,0,1000,600,144.349,0.2048,0.190784,0.571616,125.227
cat_1000x600 (Copy 1316).jpg,1,1000,600,139.336,0.196608,0.133664,0.360576,120.395
cat_1000x600 (Copy 136).jpg,0,1000,600,161.444,0.2048,0.251808,0.43104,142.61
cat_1000x600 (Copy 1290).jpg,1,1000,600,172.199,0.1904,0.124256,0.382048,153.245
cat_1000x600 (Copy 1285).jpg,0,1000,600,236.569,0.204832,0.270144,0.426976,217.702
cat_1000x600 (Copy 347).jpg,1,1000,600,148.995,0.195456,0.10528,0.386144,130.226
cat_1000x600 (Copy 554).jpg,0,1000,600,170.502,0.206848,0.260416,0.414656,151.606
cat_1000x600 (Copy 715).jpg,0,1000,600,180.716,0.203776,0.191104,0.624768,161.733
cat_1000x600 (Copy 388).jpg,1,1000,600,236.65,0.196448,0.14288,0.482496,217.343
cat_1000x600 (Copy 1420).jpg,1,1000,600,234.79,0.196608,0.133728,0.388128,216.082
cat_1000x600 (Copy 1853).jpg,0,1000,600,253.401,0.207872,0.279456,0.423008,234.346
cat_1000x600 (Copy 1311).jpg,1,1000,600,182.547,0.19872,0.142496,0.365472,163.798
cat_1000x600 (Copy 1222).jpg,0,1000,600,245.162,0.205824,0.233248,0.400384,226.43
cat_1000x600 (Copy 425).jpg,1,1000,600,158.779,0.196864,0.13296,0.371072,140.3
cat_1000x600 (Copy 1843).jpg,0,1000,600,244.506,0.203776,0.251808,0.42096,225.531
cat_1000x600 (Copy 798).jpg,0,1000,600,137.384,0.20384,0.270688,0.419584,118.531
cat_1000x600 (Copy 838).jpg,1,1000,600,229.161,0.198656,0.098592,0.372608,210.41
cat_1000x600 (Copy 1094).jpg,1,1000,600,260.395,0.19968,0.123776,0.379968,241.45
cat_1000x600 (Copy 1081).jpg,0,1000,600,352.734,0.207872,0.250816,0.432416,333.5
cat_1000x600 (Copy 772).jpg,1,1000,600,148.141,0.199552,0.133248,0.360416,129.323
cat_1000x600 (Copy 295).jpg,0,1000,600,166.394,0.205824,0.25168,0.39936,147.666
cat_1000x600 (Copy 1940).jpg,1,1000,600,127.617,0.197632,0.124096,0.379392,108.993
cat_1000x600 (Copy 599).jpg,0,1000,600,127.637,0.19968,0.2416,0.411904,108.962
cat_1000x600 (Copy 1645).jpg,0,1000,600,139.284,0.199552,0.279296,0.415392,120.337
cat_1000x600 (Copy 1917).jpg,1,1000,600,157.694,0.191488,0.123904,0.37248,138.963
cat_1000x600 (Copy 326).jpg,1,1000,600,164.527,0.196608,0.1056,0.378752,145.727
cat_1000x600 (Copy 212).jpg,0,1000,600,193.864,0.205824,0.241888,0.422272,175.078
cat_1000x600 (Copy 260).jpg,0,1000,600,136.201,0.207872,0.242464,0.414048,117.214
cat_1000x600 (Copy 538).jpg,1,1000,600,157.445,0.197632,0.124576,0.3696,138.696
cat_1000x600 (Copy 1516).jpg,1,1000,600,166.45,0.196416,0.12416,0.38096,147.688
cat_1000x600 (Copy 132).jpg,0,1000,600,185.854,0.206624,0.250816,0.426368,167.112
cat_1000x600 (Copy 448).jpg,0,1000,600,158.771,0.207872,0.270144,0.565376,139.282
cat_1000x600 (Copy 1047).jpg,1,1000,600,158.974,0.198656,0.151808,0.574912,140.217
cat_1000x600 (Copy 725).jpg,1,1000,600,131.3,0.201728,0.142304,0.537728,112.137
cat_1000x600 (Copy 1733).jpg,0,1000,600,148.899,0.209824,0.225376,0.433312,129.922
cat_1000x600 (Copy 264).jpg,1,1000,600,169.599,0.192288,0.13392,0.359424,150.957
cat_1000x600 (Copy 269).jpg,0,1000,600,220.858,0.200704,0.232512,0.408128,202.213
cat_1000x600 (Copy 1526).jpg,1,1000,600,133.703,0.198656,0.133312,0.36736,115.158
cat_1000x600 (Copy 1163).jpg,0,1000,600,149.091,0.206048,0.242592,0.458496,130.233
cat_1000x600 (Copy 434).jpg,0,1000,600,158.021,0.210688,0.197312,0.544576,138.995
cat_1000x600 (Copy 1308).jpg,1,1000,600,164.972,0.201728,0.115072,0.50704,145.969
cat_1000x600 (Copy 1517).jpg,0,1000,600,160.56,0.206848,0.260032,0.433888,141.645
cat_1000x600 (Copy 1603).jpg,1,1000,600,190.952,0.20048,0.098784,0.37568,172.51
cat_1000x600 (Copy 1419).jpg,0,1000,600,135.096,0.206752,0.250656,0.53488,116.168
cat_1000x600 (Copy 894).jpg,1,1000,600,156.695,0.201728,0.143104,0.492448,137.403
cat_1000x600 (Copy 1182).jpg,1,1000,600,137.884,0.197632,0.123744,0.37808,118.892
cat_1000x600 (Copy 1788).jpg,0,1000,600,159.415,0.203616,0.242016,0.41216,140.599
cat_1000x600 (Copy 679).jpg,1,1000,600,133.959,0.19968,0.105664,0.368064,115.447
cat_1000x600 (Copy 1575).jpg,0,1000,600,393.103,0.206848,0.242464,0.42496,374.163
cat_1000x600 (Copy 548).jpg,0,1000,600,137.037,0.201472,0.27952,0.430368,118.079
cat_1000x600 (Copy 1117).jpg,1,1000,600,450.794,0.192512,0.133952,0.380608,431.954
cat_1000x600 (Copy 546).jpg,0,1000,600,175.384,0.2048,0.24144,0.41472,156.407
cat_1000x600 (Copy 243).jpg,1,1000,600,213.188,0.197632,0.105696,0.371296,194.413
cat_1000x600 (Copy 948).jpg,1,1000,600,149.55,0.193536,0.098752,0.380736,130.812
cat_1000x600 (Copy 1188).jpg,0,1000,600,188.758,0.21504,0.2328,0.405568,169.784
